ID,Description,Entry_ID,Description_Language_ID,CHD_Candidate_ID,CHD_Authority_Status,CHD_Human_Verified
ORT1888-art-001913-s1,Tieuhve pl. MetiVwhre.,ORT1888-art-001913,crn,ORT1888-cand-001913,machine_derived,false
ORT1888-art-001914-s1,Moatziat. Euhrihtzite.,ORT1888-art-001914,crn,ORT1888-cand-001914,machine_derived,false
ORT1888-art-001915-s1,"Euhripoatát?,",ORT1888-art-001915,crn,ORT1888-cand-001915,machine_derived,false
ORT1888-art-001916-s1,Vbehepua. Nete.,ORT1888-art-001916,crn,ORT1888-cand-001916,machine_derived,false
ORT1888-art-001917-s1,TVáeare. Nete.,ORT1888-art-001917,crn,ORT1888-cand-001917,machine_derived,false
ORT1888-art-001918-s1,Tiyátza. Ne,ORT1888-art-001918,crn,ORT1888-cand-001918,machine_derived,false
ORT1888-art-001919-s1,Taha. Nete.,ORT1888-art-001919,crn,ORT1888-cand-001919,machine_derived,false
ORT1888-art-001920-s1,..Huaitahána.,ORT1888-art-001920,crn,ORT1888-cand-001920,machine_derived,false
ORT1888-art-001921-s1,Teácatze. Neteu.,ORT1888-art-001921,crn,ORT1888-cand-001921,machine_derived,false
ORT1888-art-001922-s1,"Emit],",ORT1888-art-001922,crn,ORT1888-cand-001922,machine_derived,false
ORT1888-art-001923-s1,Ketziviat.,ORT1888-art-001923,crn,ORT1888-cand-001923,machine_derived,false
ORT1888-art-001924-s1,Unnti.,ORT1888-art-001924,crn,ORT1888-cand-001924,machine_derived,false
ORT1888-art-001925-s1,Unamoa. Neti..,ORT1888-art-001925,crn,ORT1888-cand-001925,machine_derived,false
ORT1888-art-001926-s1,Nahchitérit.,ORT1888-art-001926,crn,ORT1888-cand-001926,machine_derived,false
ORT1888-art-001927-s1,Vbéme. N.,ORT1888-art-001927,crn,ORT1888-cand-001927,machine_derived,false
ORT1888-art-001928-s1,V?*.**,ORT1888-art-001928,crn,ORT1888-cand-001928,machine_derived,false
ORT1888-art-001929-s1,Busca brincar.,ORT1888-art-001929,crn,ORT1888-cand-001929,machine_derived,false
ORT1888-art-001930-s1,Teáuhte. Neti,ORT1888-art-001930,crn,ORT1888-cand-001930,machine_derived,false
ORT1888-art-001931-s1,Bi,ORT1888-art-001931,crn,ORT1888-cand-001931,machine_derived,false
ORT1888-art-001932-s1,Chúihnete. pl. Chúihnetzi.,ORT1888-art-001932,crn,ORT1888-cand-001932,machine_derived,false
ORT1888-art-001933-s1,Acacúnata. Ne.,ORT1888-art-001933,crn,ORT1888-cand-001933,machine_derived,false
ORT1888-art-001934-s1,Teacúzt. ],ORT1888-art-001934,crn,ORT1888-cand-001934,machine_derived,false
ORT1888-art-001935-s1,At/áti.,ORT1888-art-001935,crn,ORT1888-cand-001935,machine_derived,false
ORT1888-art-001936-s1,Hi,ORT1888-art-001936,crn,ORT1888-cand-001936,machine_derived,false
ORT1888-art-001937-s1,Busca madura estar,ORT1888-art-001937,crn,ORT1888-cand-001937,machine_derived,false
ORT1888-art-001938-s1,Imwcat.,ORT1888-art-001938,crn,ORT1888-cand-001938,machine_derived,false
ORT1888-art-001939-s1,Imue N<,ORT1888-art-001939,crn,ORT1888-cand-001939,machine_derived,false
ORT1888-art-001940-s1,Tabt,ORT1888-art-001940,crn,ORT1888-cand-001940,machine_derived,false
ORT1888-art-001941-s1,At/a. Neti.,ORT1888-art-001941,crn,ORT1888-cand-001941,machine_derived,false
ORT1888-art-001942-s1,Ihte. Net,ORT1888-art-001942,crn,ORT1888-cand-001942,machine_derived,false
ORT1888-art-001943-s1,H u át ú at.,ORT1888-art-001943,crn,ORT1888-cand-001943,machine_derived,false
ORT1888-art-001944-s1,Busca al fin.,ORT1888-art-001944,crn,ORT1888-cand-001944,machine_derived,false
ORT1888-art-001945-s1,Mué. Nefci.,ORT1888-art-001945,crn,ORT1888-cand-001945,machine_derived,false
ORT1888-art-001946-s1,Muéat.,ORT1888-art-001946,crn,ORT1888-cand-001946,machine_derived,false
ORT1888-art-001947-s1,Muchuxeti.,ORT1888-art-001947,crn,ORT1888-cand-001947,machine_derived,false
ORT1888-art-001948-s1,Te/ehuit.,ORT1888-art-001948,crn,ORT1888-cand-001948,machine_derived,false
ORT1888-art-001949-s1,E. tánénat. aviat.,ORT1888-art-001949,crn,ORT1888-cand-001949,machine_derived,false
ORT1888-art-001950-s1,Tepoac.,ORT1888-art-001950,crn,ORT1888-cand-001950,machine_derived,false
ORT1888-art-001951-s1,Hüihma. huihma.,ORT1888-art-001951,crn,ORT1888-cand-001951,machine_derived,false
ORT1888-art-001952-s1,Zizcheméti,ORT1888-art-001952,crn,ORT1888-cand-001952,machine_derived,false
ORT1888-art-001953-s1,-Busca monte.,ORT1888-art-001953,crn,ORT1888-cand-001953,machine_derived,false
ORT1888-art-001954-s1,CimuUité.,ORT1888-art-001954,crn,ORT1888-cand-001954,machine_derived,false
ORT1888-art-001955-s1,Acá vité. Nacamité.,ORT1888-art-001955,crn,ORT1888-cand-001955,machine_derived,false
ORT1888-art-001956-s1,Sirn. vel. Eupuárit.,ORT1888-art-001956,crn,ORT1888-cand-001956,machine_derived,false
ORT1888-art-001957-s1,Busca semilla.,ORT1888-art-001957,crn,ORT1888-cand-001957,machine_derived,false
ORT1888-art-001958-s1,Tepoaccai.,ORT1888-art-001958,crn,ORT1888-cand-001958,machine_derived,false
ORT1888-art-001959-s1,>Yhtzicuarifc.,ORT1888-art-001959,crn,ORT1888-cand-001959,machine_derived,false
ORT1888-art-001960-s1,Busca quedar.,ORT1888-art-001960,crn,ORT1888-cand-001960,machine_derived,false
ORT1888-art-001961-s1,Apoan.,ORT1888-art-001961,crn,ORT1888-cand-001961,machine_derived,false
ORT1888-art-001962-s1,Amuaeheyite. Nete.,ORT1888-art-001962,crn,ORT1888-cand-001962,machine_derived,false
ORT1888-art-001963-s1,Tinaozi. pl. moatitata. pl. tai.,ORT1888-art-001963,crn,ORT1888-cand-001963,machine_derived,false
ORT1888-art-001964-s1,"Busca ayudar,",ORT1888-art-001964,crn,ORT1888-cand-001964,machine_derived,false
ORT1888-art-001965-s1,"Xewcat. Decirle. Tayoappa, es idolatrar, porque de-",ORT1888-art-001965,crn,ORT1888-cand-001965,machine_derived,false
ORT1888-art-001966-s1,Antenbite.,ORT1888-art-001966,crn,ORT1888-cand-001966,machine_derived,false
ORT1888-art-001967-s1,Tátoa. Neteu.,ORT1888-art-001967,crn,ORT1888-cand-001967,machine_derived,false
ORT1888-art-001968-s1,Témuávi.,ORT1888-art-001968,crn,ORT1888-cand-001968,machine_derived,false
ORT1888-art-001969-s1,"Oaciniat,",ORT1888-art-001969,crn,ORT1888-cand-001969,machine_derived,false
ORT1888-art-001970-s1,Canamuercána. N.,ORT1888-art-001970,crn,ORT1888-cand-001970,machine_derived,false
ORT1888-art-001971-s1,Mocotzit,ORT1888-art-001971,crn,ORT1888-cand-001971,machine_derived,false
ORT1888-art-001972-s1,Mocotzata.,ORT1888-art-001972,crn,ORT1888-cand-001972,machine_derived,false
ORT1888-art-001973-s1,Táhuane. Ne.,ORT1888-art-001973,crn,ORT1888-cand-001973,machine_derived,false
ORT1888-art-001974-s1,Busca limpiar.,ORT1888-art-001974,crn,ORT1888-cand-001974,machine_derived,false
ORT1888-art-001975-s1,Maca. Neteu.,ORT1888-art-001975,crn,ORT1888-cand-001975,machine_derived,false
ORT1888-art-001976-s1,Cúhmuave.,ORT1888-art-001976,crn,ORT1888-cand-001976,machine_derived,false
ORT1888-art-001977-s1,"Ipuetza, Ne.",ORT1888-art-001977,crn,ORT1888-cand-001977,machine_derived,false
ORT1888-art-001978-s1,Tpútziat.,ORT1888-art-001978,crn,ORT1888-cand-001978,machine_derived,false
ORT1888-art-001979-s1,Capuiteanamoá.,ORT1888-art-001979,crn,ORT1888-cand-001979,machine_derived,false
ORT1888-art-001980-s1,Xurai pihua. Neti.,ORT1888-art-001980,crn,ORT1888-cand-001980,machine_derived,false
ORT1888-art-001981-s1,", Méchea.",ORT1888-art-001981,crn,ORT1888-cand-001981,machine_derived,false
ORT1888-art-001982-s1,", Antea. N.",ORT1888-art-001982,crn,ORT1888-cand-001982,machine_derived,false
ORT1888-art-001983-s1,"Mitoa, Neti.",ORT1888-art-001983,crn,ORT1888-cand-001983,machine_derived,false
ORT1888-art-001984-s1,"Poa tata, Neti.",ORT1888-art-001984,crn,ORT1888-cand-001984,machine_derived,false
ORT1888-art-001985-s1,Taixe. Ne.,ORT1888-art-001985,crn,ORT1888-cand-001985,machine_derived,false
ORT1888-art-001986-s1,Taixeat.,ORT1888-art-001986,crn,ORT1888-cand-001986,machine_derived,false
ORT1888-art-001987-s1,Itaaiti.,ORT1888-art-001987,crn,ORT1888-cand-001987,machine_derived,false
ORT1888-art-001988-s1,Tim ún i.,ORT1888-art-001988,crn,ORT1888-cand-001988,machine_derived,false
ORT1888-art-001989-s1,-Tirnuní.,ORT1888-art-001989,crn,ORT1888-cand-001989,machine_derived,false
ORT1888-art-001990-s1,Chuata.,ORT1888-art-001990,crn,ORT1888-cand-001990,machine_derived,false
ORT1888-art-001991-s1,"Busca paciencia, tener.",ORT1888-art-001991,crn,ORT1888-cand-001991,machine_derived,false
ORT1888-art-001992-s1,Ateahuipicbe. N.,ORT1888-art-001992,crn,ORT1888-cand-001992,machine_derived,false
ORT1888-art-001993-s1,Ateahupíi. N.,ORT1888-art-001993,crn,ORT1888-cand-001993,machine_derived,false
ORT1888-art-001994-s1,Chuámoa.,ORT1888-art-001994,crn,ORT1888-cand-001994,machine_derived,false
ORT1888-art-001995-s1,Chuámoarcat,ORT1888-art-001995,crn,ORT1888-cand-001995,machine_derived,false
ORT1888-art-001996-s1,Carápozi.,ORT1888-art-001996,crn,ORT1888-cand-001996,machine_derived,false
ORT1888-art-001997-s1,Tabézim. N,ORT1888-art-001997,crn,ORT1888-cand-001997,machine_derived,false
ORT1888-art-001998-s1,Chatzoriti.,ORT1888-art-001998,crn,ORT1888-cand-001998,machine_derived,false
ORT1888-art-001999-s1,Acta.,ORT1888-art-001999,crn,ORT1888-cand-001999,machine_derived,false
ORT1888-art-002000-s1,", Muuxo.",ORT1888-art-002000,crn,ORT1888-cand-002000,machine_derived,false
ORT1888-art-002001-s1,^Bána. Net©-.,ORT1888-art-002001,crn,ORT1888-cand-002001,machine_derived,false
ORT1888-art-002002-s1,Itúpuáme.,ORT1888-art-002002,crn,ORT1888-cand-002002,machine_derived,false
ORT1888-art-002003-s1,C h u m áa na.,ORT1888-art-002003,crn,ORT1888-cand-002003,machine_derived,false
ORT1888-art-002004-s1,",Arü pl. tzi.",ORT1888-art-002004,crn,ORT1888-cand-002004,machine_derived,false
ORT1888-art-002005-s1,Utzite.,ORT1888-art-002005,crn,ORT1888-cand-002005,machine_derived,false
ORT1888-art-002006-s1,Chive. Ne.,ORT1888-art-002006,crn,ORT1888-cand-002006,machine_derived,false
ORT1888-art-002007-s1,B en n a vé be .,ORT1888-art-002007,crn,ORT1888-cand-002007,machine_derived,false
ORT1888-art-002008-s1,Vbibé. Nenebibé.,ORT1888-art-002008,crn,ORT1888-cand-002008,machine_derived,false
ORT1888-art-002009-s1,Huatahuax.,ORT1888-art-002009,crn,ORT1888-cand-002009,machine_derived,false
ORT1888-art-002010-s1,Huataubivaxa.,ORT1888-art-002010,crn,ORT1888-cand-002010,machine_derived,false
ORT1888-art-002011-s1,Tzc//ne. Neti.,ORT1888-art-002011,crn,ORT1888-cand-002011,machine_derived,false
ORT1888-art-002012-s1,Tzéuniat.,ORT1888-art-002012,crn,ORT1888-cand-002012,machine_derived,false
ORT1888-art-002013-s1,Catné. Neti.,ORT1888-art-002013,crn,ORT1888-cand-002013,machine_derived,false
ORT1888-art-002014-s1,Arcapoáco. .',ORT1888-art-002014,crn,ORT1888-cand-002014,machine_derived,false
ORT1888-art-002015-s1,-Tábtf/azt. Neten.- .,ORT1888-art-002015,crn,ORT1888-cand-002015,machine_derived,false
ORT1888-art-002016-s1,Iay^/xazt. Neten.,ORT1888-art-002016,crn,ORT1888-cand-002016,machine_derived,false
ORT1888-art-002017-s1,Busca agarrar.,ORT1888-art-002017,crn,ORT1888-cand-002017,machine_derived,false
ORT1888-art-002018-s1,"Busca, amble.",ORT1888-art-002018,crn,ORT1888-cand-002018,machine_derived,false
ORT1888-art-002019-s1,Busca sed tener.,ORT1888-art-002019,crn,ORT1888-cand-002019,machine_derived,false
ORT1888-art-002020-s1,Nuépe. Neti.,ORT1888-art-002020,crn,ORT1888-cand-002020,machine_derived,false
ORT1888-art-002021-s1,Busca paipai-.,ORT1888-art-002021,crn,ORT1888-cand-002021,machine_derived,false
ORT1888-art-002022-s1,Iihua. Neti.,ORT1888-art-002022,crn,ORT1888-cand-002022,machine_derived,false
ORT1888-art-002023-s1,T/^wnive.,ORT1888-art-002023,crn,ORT1888-cand-002023,machine_derived,false
ORT1888-art-002024-s1,Tziméti.,ORT1888-art-002024,crn,ORT1888-cand-002024,machine_derived,false
ORT1888-art-002025-s1,Itza. Neti.,ORT1888-art-002025,crn,ORT1888-cand-002025,machine_derived,false
ORT1888-art-002026-s1,Titata. Tinaózi.,ORT1888-art-002026,crn,ORT1888-cand-002026,machine_derived,false
ORT1888-art-002027-s1,Te vi.,ORT1888-art-002027,crn,ORT1888-cand-002027,machine_derived,false
ORT1888-art-002028-s1,Chuéhti,ORT1888-art-002028,crn,ORT1888-cand-002028,machine_derived,false
ORT1888-art-002029-s1,Xarit.,ORT1888-art-002029,crn,ORT1888-cand-002029,machine_derived,false
ORT1888-art-002030-s1,Te x urna vi.,ORT1888-art-002030,crn,ORT1888-cand-002030,machine_derived,false
ORT1888-art-002031-s1,> Vteahaché. Vnteahachg.,ORT1888-art-002031,crn,ORT1888-cand-002031,machine_derived,false
ORT1888-art-002032-s1,VteahaayrtHe.,ORT1888-art-002032,crn,ORT1888-cand-002032,machine_derived,false
ORT1888-art-002033-s1,Busca estirar.,ORT1888-art-002033,crn,ORT1888-cand-002033,machine_derived,false
ORT1888-art-002034-s1,VitE Ne.,ORT1888-art-002034,crn,ORT1888-cand-002034,machine_derived,false
ORT1888-art-002035-s1,Xámue. Ne.,ORT1888-art-002035,crn,ORT1888-cand-002035,machine_derived,false
ORT1888-art-002036-s1,Yamoámmet.,ORT1888-art-002036,crn,ORT1888-cand-002036,machine_derived,false
ORT1888-art-002037-s1,Auéhmua. Nete,ORT1888-art-002037,crn,ORT1888-cand-002037,machine_derived,false
ORT1888-art-002038-s1,Busca tinta.,ORT1888-art-002038,crn,ORT1888-cand-002038,machine_derived,false
ORT1888-art-002039-s1,Tait.,ORT1888-art-002039,crn,ORT1888-cand-002039,machine_derived,false
ORT1888-art-002040-s1,Busca palpar.,ORT1888-art-002040,crn,ORT1888-cand-002040,machine_derived,false
ORT1888-art-002041-s1,Naeiinie. pl. Manaiéeic.,ORT1888-art-002041,crn,ORT1888-cand-002041,machine_derived,false
ORT1888-art-002042-s1,Tazime. Neti.,ORT1888-art-002042,crn,ORT1888-cand-002042,machine_derived,false
ORT1888-art-002043-s1,Náhehe. Neti.,ORT1888-art-002043,crn,ORT1888-cand-002043,machine_derived,false
ORT1888-art-002044-s1,Busca escarabajo.,ORT1888-art-002044,crn,ORT1888-cand-002044,machine_derived,false
ORT1888-art-002045-s1,Ancuána. Ne.,ORT1888-art-002045,crn,ORT1888-cand-002045,machine_derived,false
ORT1888-art-002046-s1,Acate.,ORT1888-art-002046,crn,ORT1888-cand-002046,machine_derived,false
ORT1888-art-002047-s1,Huateahtahuai.,ORT1888-art-002047,crn,ORT1888-cand-002047,machine_derived,false
ORT1888-art-002048-s1,A. Neti.,ORT1888-art-002048,crn,ORT1888-cand-002048,machine_derived,false
ORT1888-art-002049-s1,Hamuit.,ORT1888-art-002049,crn,ORT1888-cand-002049,machine_derived,false
ORT1888-art-002050-s1,",Tzapuzt. pl. Tzapuzi.",ORT1888-art-002050,crn,ORT1888-cand-002050,machine_derived,false
ORT1888-art-002051-s1,Moíirizti. pl. Moarizi.,ORT1888-art-002051,crn,ORT1888-cand-002051,machine_derived,false
ORT1888-art-002052-s1,Caz tda.h mu'i ti.,ORT1888-art-002052,crn,ORT1888-cand-002052,machine_derived,false
ORT1888-art-002053-s1,Casteahuariti.,ORT1888-art-002053,crn,ORT1888-cand-002053,machine_derived,false
ORT1888-art-002054-s1,Eré. Neti.,ORT1888-art-002054,crn,ORT1888-cand-002054,machine_derived,false
ORT1888-art-002055-s1,Xáxche. Neti.,ORT1888-art-002055,crn,ORT1888-cand-002055,machine_derived,false
ORT1888-art-002056-s1,> Mué rit.,ORT1888-art-002056,crn,ORT1888-cand-002056,machine_derived,false
ORT1888-art-002057-s1,Mué. Neti.,ORT1888-art-002057,crn,ORT1888-cand-002057,machine_derived,false
ORT1888-art-002058-s1,Huateceácaz.,ORT1888-art-002058,crn,ORT1888-cand-002058,machine_derived,false
ORT1888-art-002059-s1,Vhychehui. Vuychehuy.,ORT1888-art-002059,crn,ORT1888-cand-002059,machine_derived,false
ORT1888-art-002060-s1,Vh-,ORT1888-art-002060,crn,ORT1888-cand-002060,machine_derived,false
ORT1888-art-002061-s1,">,Vn-",ORT1888-art-002061,crn,ORT1888-cand-002061,machine_derived,false
ORT1888-art-002062-s1,Vy aoze z in. Vn .,ORT1888-art-002062,crn,ORT1888-cand-002062,machine_derived,false
ORT1888-art-002063-s1,Cánariti.,ORT1888-art-002063,crn,ORT1888-cand-002063,machine_derived,false
ORT1888-art-002064-s1,Tihuarita.,ORT1888-art-002064,crn,ORT1888-cand-002064,machine_derived,false
ORT1888-art-002065-s1,Busca plantar.,ORT1888-art-002065,crn,ORT1888-cand-002065,machine_derived,false
ORT1888-art-002066-s1,Toya moa. Neti,ORT1888-art-002066,crn,ORT1888-cand-002066,machine_derived,false
ORT1888-art-002067-s1,Chetzina. Nete.,ORT1888-art-002067,crn,ORT1888-cand-002067,machine_derived,false
ORT1888-art-002068-s1,Chuitoriti.,ORT1888-art-002068,crn,ORT1888-cand-002068,machine_derived,false
ORT1888-art-002069-s1,Xa muehri teat.,ORT1888-art-002069,crn,ORT1888-cand-002069,machine_derived,false
ORT1888-art-002070-s1,Vxainuchriti. Nema.,ORT1888-art-002070,crn,ORT1888-cand-002070,machine_derived,false
ORT1888-art-002071-s1,Vméte. neuca.,ORT1888-art-002071,crn,ORT1888-cand-002071,machine_derived,false
ORT1888-art-002072-s1,"Tatziné, Ne.",ORT1888-art-002072,crn,ORT1888-cand-002072,machine_derived,false
ORT1888-art-002073-s1,An teu xu x cá. Nanti n x u x cá,ORT1888-art-002073,crn,ORT1888-cand-002073,machine_derived,false
ORT1888-art-002074-s1,Cha uliri t.,ORT1888-art-002074,crn,ORT1888-cand-002074,machine_derived,false
ORT1888-art-002075-s1,Arihcrtt. pl. tzi.,ORT1888-art-002075,crn,ORT1888-cand-002075,machine_derived,false
ORT1888-art-002076-s1,Nah pirará.,ORT1888-art-002076,crn,ORT1888-cand-002076,machine_derived,false
ORT1888-art-002077-s1,Acune.,ORT1888-art-002077,crn,ORT1888-cand-002077,machine_derived,false
ORT1888-art-002078-s1,Tútano.,ORT1888-art-002078,crn,ORT1888-cand-002078,machine_derived,false
ORT1888-art-002079-s1,Naca ti.,ORT1888-art-002079,crn,ORT1888-cand-002079,machine_derived,false
ORT1888-art-002080-s1,Te iuxat. pl. tzi.,ORT1888-art-002080,crn,ORT1888-cand-002080,machine_derived,false
ORT1888-art-002081-s1,Cari ti.,ORT1888-art-002081,crn,ORT1888-cand-002081,machine_derived,false
ORT1888-art-002082-s1,ento.V^Airataidt:,ORT1888-art-002082,crn,ORT1888-cand-002082,machine_derived,false
ORT1888-art-002083-s1,X^í/teti.,ORT1888-art-002083,crn,ORT1888-cand-002083,machine_derived,false
ORT1888-art-002084-s1,"Huate. Neti,",ORT1888-art-002084,crn,ORT1888-cand-002084,machine_derived,false
ORT1888-art-002085-s1,Hutfona. Neti.,ORT1888-art-002085,crn,ORT1888-cand-002085,machine_derived,false
ORT1888-art-002086-s1,Xéhrihua. Neti.,ORT1888-art-002086,crn,ORT1888-cand-002086,machine_derived,false
ORT1888-art-002087-s1,Muávi. Ne. - -,ORT1888-art-002087,crn,ORT1888-cand-002087,machine_derived,false
ORT1888-art-002088-s1,-Busca pasar el rio por vado,ORT1888-art-002088,crn,ORT1888-cand-002088,machine_derived,false
ORT1888-art-002089-s1,Tianahche.,ORT1888-art-002089,crn,ORT1888-cand-002089,machine_derived,false
ORT1888-art-002090-s1,Captitzewne,ORT1888-art-002090,crn,ORT1888-cand-002090,machine_derived,false
ORT1888-art-002091-s1,Captitz«wniat.,ORT1888-art-002091,crn,ORT1888-cand-002091,machine_derived,false
ORT1888-art-002092-s1,Vhuamué,ORT1888-art-002092,crn,ORT1888-cand-002092,machine_derived,false
ORT1888-art-002093-s1,Piznari.,ORT1888-art-002093,crn,ORT1888-cand-002093,machine_derived,false
ORT1888-art-002094-s1,Curevia. Neti.,ORT1888-art-002094,crn,ORT1888-cand-002094,machine_derived,false
ORT1888-art-002095-s1,Teata. pl. Teteácari.,ORT1888-art-002095,crn,ORT1888-cand-002095,machine_derived,false
ORT1888-art-002096-s1,Caitzat,ORT1888-art-002096,crn,ORT1888-cand-002096,machine_derived,false
ORT1888-art-002097-s1,Xaériti,ORT1888-art-002097,crn,ORT1888-cand-002097,machine_derived,false
ORT1888-art-002098-s1,Oéfia. Neti.,ORT1888-art-002098,crn,ORT1888-cand-002098,machine_derived,false
ORT1888-art-002099-s1,Vxafc.,ORT1888-art-002099,crn,ORT1888-cand-002099,machine_derived,false
ORT1888-art-002100-s1,Tátat.,ORT1888-art-002100,crn,ORT1888-cand-002100,machine_derived,false
ORT1888-art-002101-s1,Muaxati. pl. eri.,ORT1888-art-002101,crn,ORT1888-cand-002101,machine_derived,false
ORT1888-art-002102-s1,Muáriti. pl. Muáritzi,ORT1888-art-002102,crn,ORT1888-cand-002102,machine_derived,false
ORT1888-art-002103-s1,Tavicuaéie. Neteu.,ORT1888-art-002103,crn,ORT1888-cand-002103,machine_derived,false
ORT1888-art-002104-s1,Huatavicuareat.,ORT1888-art-002104,crn,ORT1888-cand-002104,machine_derived,false
ORT1888-art-002105-s1,A Toa Neti.,ORT1888-art-002105,crn,ORT1888-cand-002105,machine_derived,false
ORT1888-art-002106-s1,Titoanie. pl. tzi.,ORT1888-art-002106,crn,ORT1888-cand-002106,machine_derived,false
ORT1888-art-002107-s1,Toirit.,ORT1888-art-002107,crn,ORT1888-cand-002107,machine_derived,false
ORT1888-art-002108-s1,Ahróhue. Neahuanaé.,ORT1888-art-002108,crn,ORT1888-cand-002108,machine_derived,false
ORT1888-art-002109-s1,Yahué. Neteahué.,ORT1888-art-002109,crn,ORT1888-cand-002109,machine_derived,false
ORT1888-art-002110-s1,Huáberit.,ORT1888-art-002110,crn,ORT1888-cand-002110,machine_derived,false
ORT1888-art-002111-s1,Titáhuaite.,ORT1888-art-002111,crn,ORT1888-cand-002111,machine_derived,false
ORT1888-art-002112-s1,Mepebéme. Yembeme.,ORT1888-art-002112,crn,ORT1888-cand-002112,machine_derived,false
ORT1888-art-002113-s1,Xuxcatrí.,ORT1888-art-002113,crn,ORT1888-cand-002113,machine_derived,false
